t(h),V(L),rALA(mmol),rARG(mmol),rASN(mmol),rASP(mmol),rCYS(mmol),rEGLC(mmol),rEGLN(mmol),rEGLU(mmol),rEPYR(mmol),rGLY(mmol),rHIS(mmol),rILE(mmol),rLAC(mmol),rLEU(mmol),rLYS(mmol),rMET(mmol),rNH4(mmol),rPHE(mmol),rPRO(mmol),rSER(mmol),rTHR(mmol),rTYR(mmol),rVAL(mmol),rmAB(mg),rX(Mcells)
0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,273.82799999999963,152.96198748885402,-65.61986517194713,-120.38108897663834,-127.06601753787466,-11.237705006048934,-1709.901254288795,-18.434662831852176,-25.549967401310905,-4.716292472078959,-26.437955969305943,-45.26762741525959,-33.16325315159786,1799.6831450968662,-61.06915776893472,-55.57527560473939,-14.233142942533785,237.56339753249546,-25.221388545349868,-29.96665186263697,-180.9546218013307,-72.32253887213639,-21.17644802421626,-46.96110548383556,34.92866984711808,196.6300047173095
24.0,277.6559999999993,364.4949595544787,-157.065255818403,-297.55265398680405,-307.71107579594417,-26.013132439018605,-3947.965156004997,-30.20471599673036,-59.3768371540918,-13.574700727302579,-46.289005234557926,-109.9538365174128,-77.1413391279192,3738.8996440598494,-141.73792384023773,-129.02066353785062,-32.94671440917937,593.8231455407399,-58.382455019048244,-69.36692983144275,-447.6985870827659,-182.3210980393683,-49.39420119381476,-109.08082034945312,88.54232224326323,455.1264841532307
36.0,281.48399999999924,643.7372231771449,-274.3297412794664,-540.8045869687863,-548.7388927169825,-43.64674041352415,-6673.805753863882,-24.574045891449593,-97.81603534696275,-28.004537715927707,-49.13111007955499,-195.28298219825274,-130.3888919781811,5556.568181313382,-238.77327498931214,-217.4353739585468,-55.2798064669981,1093.6072147098685,-97.9578827998325,-116.38865445288135,-815.0458867743498,-334.44419709728726,-83.83274791563906,-183.9795062661353,165.05608351442703,763.5641824025095
48.0,285.3119999999994,1002.4085728069922,-414.0264774442909,-854.3750191207059,-855.6068803938101,-63.14461812862241,-9800.605368682845,8.80519183562742,-135.76438980055784,-49.06188877957783,-27.268047300660353,-299.66835399111886,-190.3680078642421,6974.387944044277,-347.168986513592,-316.2991050841771,-79.9733337613371,1751.2954876644199,-141.71679007076463,-168.38133931729982,-1291.0513542878834,-527.651293231031,-123.01436410214417,-267.89900374979925,268.05354744682376,1104.5097417517602
60.0,289.13999999999925,1446.6296774601872,-568.9980230983862,-1237.342883902894,-1231.6444751167257,-83.57125371262684,-13247.031165725946,76.25826406111582,-169.06102924236336,-77.19726067291673,22.96570617889406,-417.6468487688357,-254.55477308632624,7786.122439890935,-462.077909323392,-421.22207397199213,-105.84225713873779,2568.184901320463,-187.55942692801233,-222.85026096612197,-1876.944738694538,-757.3841801719267,-165.41301897393637,-357.16681846118473,399.0982412437881,1461.5534080313316
72.0,292.9679999999993,1972.3132512577806,-727.1749455955809,-1682.9864952510104,-1668.6704113592336,-104.10640010333002,-16944.85036180556,177.21542494659872,-195.28843358042116,-112.24047451934692,100.32402628074321,-538.6344987918945,-320.65255308634977,7874.6982977794005,-579.1666632352567,-528.2718898622456,-131.84784000083613,3529.67861464825,-233.64498679562948,-277.60820021864987,-2564.5477562487163,-1015.1871543613516,-209.60699298426073,-448.47914992526603,551.576359587194,1820.3140238862798
84.0,296.7959999999986,2497.7082518846173,-866.6228115880175,-2166.0085690002265,-1866.5737749969167,-121.18637818533003,-20516.762932651458,276.1388262865418,-205.50018688816294,-153.63933717138377,180.06279059504362,-647.1499439778769,-379.76025353728267,6957.598653194194,-680.6868122278308,-621.442112164368,-153.4790611090919,4609.004676020072,-271.97734295814917,-323.1533131517368,-3294.5785673952923,-1245.0129437211237,-250.49626375995368,-528.5584605784709,644.5942788613569,2118.460626041195
96.0,300.62399999999894,2965.1684407311823,-973.154935678865,-2655.499324885576,-1963.776877679625,-135.9719842785868,-24097.971432051287,362.5943450245707,-211.2170458456462,-199.3228292012962,262.65319073130456,-726.9045980467172,-433.84283642171,5128.281072799589,-771.4850380660705,-705.0120152428286,-172.2051461974489,5315.398041244441,-305.1609545522259,-362.58056824989825,-3630.88097486492,-1457.529314862934,-288.8076803092683,-600.7953018617434,708.5321765592241,2376.3017643961493
108.0,304.45200007116983,3369.323321163931,-1056.5582411513337,-3107.790987307565,-2062.051356819794,-149.77457335133744,-27956.940227437084,445.06854610651,-219.84277999385603,-247.77926275736365,358.28293763070303,-785.3105787194876,-485.89487669109235,3028.9895436764364,-857.8120088999309,-784.5912044804865,-189.68661561722428,5737.502522913942,-336.138665941547,-399.3866805372356,-3723.894631985264,-1674.446668920668,-326.13707203057334,-669.7944859102861,757.7946794265496,2616.7951264664193
