t(h),V(L),rALA(mmol),rARG(mmol),rASN(mmol),rASP(mmol),rCYS(mmol),rEGLC(mmol),rEGLN(mmol),rEGLU(mmol),rEPYR(mmol),rGLY(mmol),rHIS(mmol),rILE(mmol),rLAC(mmol),rLEU(mmol),rLYS(mmol),rMET(mmol),rNH4(mmol),rPHE(mmol),rPRO(mmol),rSER(mmol),rTHR(mmol),rTYR(mmol),rVAL(mmol),rmAB(mg),rX(Mcells)
0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,293.9999999999999,180.10290623728903,-71.1630406417306,-119.88048772593238,-130.4690998945032,-11.207957787383366,-1626.744512243604,-157.76960343004455,-54.49096874635711,-11.308776495353886,69.14398916760956,-50.864183760370416,-34.538361054930036,1686.0065634015803,-62.3714562264255,-56.8920101970885,-14.196746530079146,383.29717191938215,-25.155638588980555,-29.887887432756486,-181.01748301970005,-167.64253323226467,-22.583206081755428,-48.29924256076119,1.650739469917736e-05,622.5848703005325
24.0,318.00000000000006,477.23185702409194,-176.46696927511982,-293.4259705917708,-323.06698275173784,-25.626904177600974,-3655.9669185075804,-365.2663979728537,-131.572154073352,-35.21226173728308,255.4481919131232,-130.0537983762756,-81.39213300126045,3341.6541187899256,-145.03227837436611,-132.50356966544274,-32.460745290100355,952.4813589526262,-57.51816270851758,-68.33841113960096,-445.9477173426327,-480.6625674323499,-54.05676854524324,-112.85627646428824,4.157824743386525e-05,1423.49550415944
36.0,342.0,905.7694744288405,-317.30926136049123,-527.7113399279967,-586.7940536138692,-42.693179736543044,-6042.246669515185,-616.1084007808312,-228.07690984196802,-72.32320765202977,599.1459077574722,-239.98716917206778,-139.63679729765215,4722.855758826353,-245.65819364104846,-224.7859724367526,-54.07802766345166,1734.115690076821,-95.82247007310701,-113.84847929620712,-808.9217042012699,-974.3388632752802,-94.09740557884652,-192.05453464183728,7.717997990205136e-05,2371.3742512992903
48.0,365.9999999999999,1466.3346872060854,-493.9657275987653,-825.3876939832945,-927.1494357878761,-61.730453397799565,-8746.441433585953,-894.7248175417358,-342.39318110449096,-124.18118231789012,1118.668824551173,-382.16501755785083,-208.16138160417245,5642.110861347586,-361.4586742049036,-331.2793414330293,-78.191907632625,2736.9177408128558,-138.55057317809647,-164.61454239212512,-1279.8973009412439,-1661.159130280624,-142.31556464680446,-283.9526604997319,0.00012484721649390758,3428.5819281356435
60.0,390.00000000000006,2145.251863603543,-705.5188739722738,-1184.3385153006302,-1348.4178341837003,-82.22215814647414,-11752.693159683855,-1174.3756215732003,-473.21925714117975,-191.9869769352612,1820.0125055943322,-556.6054097762948,-286.5219751423471,5983.7558596634635,-490.70700120047877,-450.50950166271406,-104.14806697870625,3946.9170743469126,-184.5430660566827,-219.25908838761163,-1865.863822767809,-2542.5798457228275,-198.8183397865136,-387.4725137578932,0.00018570619738631836,4566.331489196416
72.0,414.00000000000955,2920.326884300267,-949.8729520880216,-1596.239238740375,-1856.3532888499371,-103.90659894044047,-15028.799528960795,-1417.1473187369916,-620.0472153471702,-276.7159256292811,2718.842499978083,-761.686556232915,-376.5261660977414,5616.90837799633,-634.5608867919452,-583.7621050884667,-131.61502531497698,5326.411145544591,-233.2125887254058,-277.08426383698543,-2572.3416709450494,-3631.9680605769104,-265.6924605618365,-504.1003792446063,0.00026064264980713264,5769.976841819523
84.0,594.0000000000088,3810.6340411777473,-1258.6030554324927,-2049.5676086067656,-2532.98408413943,-143.35457439948638,-18713.858356010598,-1333.646267959161,-820.4852337819309,-383.5621595947135,5961.560658405244,-1004.5565889190532,-519.0189704755304,4192.550060812352,-863.0168288971931,-794.1398505195132,-167.0926982852898,6511.899331587678,-310.2803160218851,-375.9395939187345,-3507.279720351571,-7186.20504577969,-367.01303461299455,-700.082854680352,394349.9621475355,7205.5732042709005
96.0,774.0000000000107,4710.516913392061,-1574.0520862591766,-2462.154650913451,-3431.664481957191,-186.24926231037102,-20465.85156178685,-980.7163406714238,-1051.8455017782258,-529.7612237956969,11719.346255691682,-1247.875419271949,-681.3997313827588,-1357.3971335851274,-1119.9796897371089,-1031.3334551358437,-207.0082085772446,7537.016079575314,-395.14099915903194,-484.01765788320756,-4612.982759772382,-13285.992662136718,-484.5405718148315,-920.1599580597548,786740.346849532,8835.987849373489
108.0,954.000000000012,5863.998758390668,-1636.1995568740824,-2706.4756220335057,-4530.316336966956,-197.6853698774067,-22605.65605024505,-1146.6125998158072,-1203.8445486311252,-699.9693566281394,15484.53895122883,-1290.1585440762142,-786.4547404353468,-6100.7093200053605,-1251.6129227818033,-1157.5589921338926,-219.2944663287965,9056.692114991318,-419.067453441413,-513.5516728848739,-5695.849576312721,-17146.350541920252,-577.5345335354709,-1040.023492199293,846600.8349703192,9163.74776516339
