t(h),V(L),rALA(mmol),rARG(mmol),rASN(mmol),rASP(mmol),rCYS(mmol),rEGLC(mmol),rEGLN(mmol),rEGLU(mmol),rEPYR(mmol),rGLY(mmol),rHIS(mmol),rILE(mmol),rLAC(mmol),rLEU(mmol),rLYS(mmol),rMET(mmol),rNH4(mmol),rPHE(mmol),rPRO(mmol),rSER(mmol),rTHR(mmol),rTYR(mmol),rVAL(mmol),rmAB(mg),rX(Mcells)
0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,294.0000000000012,178.50663313346237,-68.52668839607523,-119.98036829059996,-132.49073884934248,-11.238087449026082,-1647.1567520437627,-164.6804954623374,-23.13970216402406,-13.358824608479665,59.99162071208919,-48.17326334973959,-33.33457882141749,1730.362324509677,-61.242495985996825,-55.74831989985679,-14.234910768159672,387.43135228131246,-25.223262940667116,-29.96823319713747,-181.6045056813285,-158.75460594349804,-21.347285542494358,-47.1324528562668,1.6511812595141903e-05,624.2589092786707
24.0,318.00000000000125,474.9300747908227,-169.19657347680848,-294.1993389710419,-330.78152433587894,-25.79308921587224,-3729.3635919713647,-400.04132369336406,-46.864652265388536,-40.008129851753395,210.70297639885158,-122.48242300865155,-77.0703058398369,3490.2602753877923,-141.12314405798622,-128.51318933035407,-32.67124633857472,980.0925699968486,-57.89115579441294,-68.78157124165652,-448.94697258475753,-437.37615386013704,-49.5576773430022,-108.73848759985796,4.1643863376735394e-05,1432.728862315047
36.0,342.0000000000011,914.3294396093136,-304.6583909355985,-529.6292137815518,-604.807187712229,-42.981860359823976,-6182.600629204426,-713.8246913384183,-65.14626178712778,-80.38455187641019,477.87342656072263,-226.81346606279124,-129.5811285780024,4995.221146737226,-236.31941513587648,-215.30606118242156,-54.44368978626622,1821.7433763456884,-96.47039769424237,-114.61829429161952,-816.2794261561502,-855.5985216003501,-83.7338108610347,-182.3533015763342,7.74038458957631e-05,2387.4125117644844
48.0,366.00000000000136,1511.6542947090797,-475.5575778999663,-827.755123307121,-956.6937413121516,-61.863839147651966,-8935.252574776341,-1110.6271195024226,-71.78699150345128,-136.16173412381647,861.8840054920647,-363.5152914454356,-188.33165096868953,6014.904093735657,-341.96018484821974,-311.7156412653083,-78.36086291575785,2942.595970581721,-138.84995008330947,-164.97023772505912,-1292.1594496879811,-1405.5356555534436,-122.34355587814908,-264.2866979238075,0.00012523792406296977,3435.9839867388714
60.0,390.00000000000153,2244.670017051817,-680.8886095029898,-1176.2767335476328,-1199.3403108790735,-79.12331635402998,-11709.9885931425,-1601.315439119489,-53.874985974021875,-209.07756776466883,1269.9581478562382,-537.5874921088747,-244.9352975204581,6203.911405346212,-441.42486646065413,-402.7423562437006,-100.22286737495124,4375.1159346233435,-177.58788781142377,-210.9955102744307,-1867.7860769637457,-1965.27888362409,-160.53709340991935,-342.08114704640485,0.000185625805543084,4393.89924637411
72.0,414.00000000000193,3049.579690123161,-909.0567504923355,-1543.8922562348864,-1199.3809417268358,-91.92008234763306,-14226.9960508084,-2171.4427474638183,-6.46497876292054,-296.2203811448692,1625.579429759799,-742.5792680219072,-291.5745722226096,5444.086059465925,-519.8427767114572,-474.90406978673445,-116.43210429761044,6061.05278765849,-206.30951815058603,-245.1202195895806,-2507.1868303339306,-2433.3567709266867,-193.52648438572152,-404.4320066638218,0.0002556048946867299,5102.782476440694
84.0,438.00000000000193,3913.929872202301,-1156.3777408234155,-1920.1194443609554,-1199.8747915967308,-103.95865432212268,-16877.648535296335,-2783.372508002309,54.196610144172915,-394.7654272481247,2049.089751530412,-968.0970668891863,-336.6506627877252,4370.624095107599,-594.8146543441749,-543.9904233432744,-131.6809621290893,7904.861232916205,-233.32942413549807,-277.2230781869619,-3213.4647286703607,-2962.659471476493,-225.76143151156123,-464.28878837639724,0.00033384126438917064,5768.539941153027
96.0,461.99999999999864,4812.185084237974,-1420.0253975505555,-2280.874469122733,-1200.9596150484265,-114.97725518393005,-19683.232524348237,-3423.6015070471503,127.50385508021552,-504.3523939256781,2543.6863529953343,-1211.788813167823,-379.27146289960484,3136.005147753121,-664.7983132602614,-608.5872107271838,-145.6378565508888,9862.937212973908,-258.06006162283364,-306.6060138170667,-3980.557495280759,-3554.08454662212,-256.62905737104234,-520.4379817697073,0.0004197470191688503,6376.13666989071
108.0,461.99999999999864,5699.425215849031,-1694.7839392976082,-2596.0046857005186,-1202.7235841248992,-126.05340233960972,-22732.560104100718,-4036.745232853301,210.24723555861937,-622.8330283886941,3137.665151930117,-1467.223446731836,-420.2338907482835,1917.6979167198936,-731.6846176965315,-670.217693670892,-157.757437545501,11832.746573322265,-281.4076126285372,-335.3066913685832,-4808.427502902124,-4240.763517215994,-285.89631609132465,-575.6660390531343,51987.700144028284,6884.552240005188
120.0,461.99999999999864,6480.2487186056715,-1961.1983349562809,-2824.102024225467,-1204.5743573077514,-134.21571565255195,-25877.27535826278,-4569.509320834203,305.59640995311634,-749.6620121978249,3743.706013729733,-1719.3955443401514,-454.68922847897113,791.488962179281,-785.2482303298982,-719.9077194845433,-166.69383814254493,13706.443421284854,-298.617135464767,-356.4592535033803,-5668.147951616714,-4915.130810358118,-311.7328443881667,-620.6323080761521,90158.61494033318,7250.703544698134
