t(h),V(L),rALA(mmol),rARG(mmol),rASN(mmol),rASP(mmol),rCYS(mmol),rEGLC(mmol),rEGLN(mmol),rEGLU(mmol),rEPYR(mmol),rGLY(mmol),rHIS(mmol),rILE(mmol),rLAC(mmol),rLEU(mmol),rLYS(mmol),rMET(mmol),rNH4(mmol),rPHE(mmol),rPRO(mmol),rSER(mmol),rTHR(mmol),rTYR(mmol),rVAL(mmol),rmAB(mg),rX(Mcells)
0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,293.9999999999999,180.10290623728903,-71.1630406417306,-119.88048772593238,-130.4690998945032,-11.207957787383366,-1626.744512243604,-157.76960343004455,-54.49096874635711,-11.308776495353886,69.14398916760956,-50.864183760370416,-34.538361054930036,1686.0065634015803,-62.3714562264255,-56.8920101970885,-14.196746530079146,383.29717191938215,-25.155638588980555,-29.887887432756486,-181.01748301970005,-167.64253323226467,-22.583206081755428,-48.29924256076119,1.650739469917736e-05,622.5848703005325
24.0,318.00000000000006,477.23185702409194,-176.46696927511982,-293.4259705917708,-323.06698275173784,-25.626904177600974,-3655.9669185075804,-365.2663979728537,-131.572154073352,-35.21226173728308,255.4481919131232,-130.0537983762756,-81.39213300126045,3341.6541187899256,-145.03227837436611,-132.50356966544274,-32.460745290100355,952.4813589526262,-57.51816270851758,-68.33841113960096,-445.9477173426327,-480.6625674323499,-54.05676854524324,-112.85627646428824,4.157824743386525e-05,1423.49550415944
36.0,342.0,905.7694744288405,-317.30926136049123,-527.7113399279967,-586.7940536138692,-42.693179736543044,-6042.246669515185,-616.1084007808312,-228.07690984196802,-72.32320765202977,599.1459077574722,-239.98716917206778,-139.63679729765215,4722.855758826353,-245.65819364104846,-224.7859724367526,-54.07802766345166,1734.115690076821,-95.82247007310701,-113.84847929620712,-808.9217042012699,-974.3388632752802,-94.09740557884652,-192.05453464183728,7.717997990205136e-05,2371.3742512992903
48.0,365.9999999999999,1466.3346872060854,-493.9657275987653,-825.3876939832945,-927.1494357878761,-61.730453397799565,-8746.441433585953,-894.7248175417358,-342.39318110449096,-124.18118231789012,1118.668824551173,-382.16501755785083,-208.16138160417245,5642.110861347586,-361.4586742049036,-331.2793414330293,-78.191907632625,2736.9177408128558,-138.55057317809647,-164.61454239212512,-1279.8973009412439,-1661.159130280624,-142.31556464680446,-283.9526604997319,0.00012484721649390758,3428.5819281356435
60.0,390.00000000000006,2145.251863603543,-705.5188739722738,-1184.3385153006302,-1348.4178341837003,-82.22215814647414,-11752.693159683855,-1174.3756215732003,-473.21925714117975,-191.9869769352612,1820.0125055943322,-556.6054097762948,-286.5219751423471,5983.7558596634635,-490.70700120047877,-450.50950166271406,-104.14806697870625,3946.9170743469126,-184.5430660566827,-219.25908838761163,-1865.863822767809,-2542.5798457228275,-198.8183397865136,-387.4725137578932,0.00018570619738631836,4566.331489196416
72.0,414.0,2920.326890333687,-949.8729397540566,-1596.2392337364179,-1856.3532454080128,-103.90659916516573,-15028.798349286582,-1417.1471804857485,-620.0472164152635,-276.71592811774576,2718.842993398404,-761.6865434919468,-376.5262035946482,5616.906455987939,-634.5609248469185,-583.7621430335762,-131.61502559962992,5326.410990401741,-233.21258922978998,-277.0842644362537,-2572.3416725471493,-3631.9685559839586,-265.69249781903653,-504.10041701742597,0.0002606208058477993,5769.976854340412
84.0,438.00000000000006,3767.89473600303,-1221.1013263085329,-2041.9446630045886,-2455.6493823103583,-126.80980555801743,-18206.590254361636,-1542.9980393242051,-783.504361553451,-380.14274206709456,3979.877891545479,-991.4346784695275,-489.4183855592533,3797.701660392891,-804.3294026843595,-742.3334977458305,-160.6257536939445,6777.5549313789725,-284.61756357558073,-338.1594814824162,-3404.8327424868294,-5094.276296020881,-354.1545929647476,-645.1126468321673,0.00035037189356935933,7040.854551083278
96.0,462.0000000000315,4578.953230445906,-1505.728848567136,-2478.0584795111913,-3183.9582693585726,-150.6880120404622,-20059.63835483507,-1235.3083580374596,-963.8434793878839,-511.4022346326581,6158.5261664977825,-1232.8161156558654,-617.939377578155,-1363.871671987944,-992.1479407981213,-918.4782460240261,-190.87148190116665,7935.941573942151,-338.2108714553332,-401.8346987672398,-4366.904362851158,-7482.78327093672,-457.20549806924186,-802.9507701447243,0.0004558166730241934,8365.258781881184
108.0,642.000000000034,5554.597564682827,-1636.1982787627308,-2779.973757304699,-4157.018380851927,-169.9573055084797,-23458.625692377213,-1117.4153631304061,-1130.5630821309242,-670.1360243640088,8846.805693446293,-1330.7167961130028,-753.6944705540204,-3805.3119174708586,-1170.7485855180512,-1088.162148733788,-209.2336360756926,9195.501295708065,-376.67361623294596,-450.57452366977594,-5445.216944378595,-10325.724610664736,-572.7845291103076,-964.4739420591511,164536.1019124194,9002.081666003676
